target,gender,match_id,home_team,away_team,sportsbook_line,prediction,suggested_line,actual,edge,bet,bet_hit,profit,roi_pct
q3_total,men_or_open,15539173,MZT Skopje Aerodrom,KK Kozuv,55.0,24.1,29.1,27,-25.9,UNDER,True,0.91,91.0
q3_total,women,15534246,Hapoel Beer Sheva Asa,Maccabi Karmiel Beit Hakerem,55.0,18.0,23.0,31,-32.0,UNDER,True,0.91,91.0
q3_total,women,15532625,Enisey Krasnoyarsk,Energiya Ivanovo,55.0,18.7,23.7,32,-31.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15532618,BC Jurbarkas-Karys,Alytaus Alytus,55.0,40.3,45.3,39,-9.7,UNDER,True,0.91,91.0
q3_total,men_or_open,15532617,Plung?s Olimpas,Kretingos Kretinga,55.0,25.5,30.5,45,-24.5,UNDER,True,0.91,91.0
q3_total,women,15532616,UGMK Ekaterinburg,Dinamo Moscow,55.0,17.9,22.9,35,-32.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15531698,Klaip?dos Nept?nas-Akvaservis,Omega Kauno,55.0,25.5,30.5,35,-24.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15531697,?ilut?s ?ilut?,Palangos Olimpas,55.0,30.2,35.2,42,-19.8,UNDER,True,0.91,91.0
q3_total,men_or_open,15531166,BS Jugla U16,Stevnsgade U16,55.0,22.8,27.8,26,-27.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15530047,Bogdanka AZS UMCS II Lublin,Enea AZS AJP II Gorz?w Wielkopolski,55.0,24.8,29.8,38,-25.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15529152,Enea Basket Poznan U16,Norrk?ping Dolphins U16,55.0,26.0,31.0,33,-24.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15529151,Almere Pioneers U16,Zalgiris 2 U16,55.0,24.8,29.8,36,-25.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15529150,A.K. VEF U16,TSA Reinar Hallik Basketball School U16,55.0,22.2,27.2,32,-27.8,UNDER,True,0.91,91.0
q3_total,men_or_open,15529149,Norrk?ping Dolphins U16,TalTech Basketball U16,55.0,24.0,29.0,43,-26.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15529148,BVBS U16,Almere Pioneers U16,55.0,23.2,28.2,39,-26.8,UNDER,True,0.91,91.0
q3_total,men_or_open,15529147,Zalgiris 2 U16,Enea Basket Poznan U16,55.0,27.0,32.0,39,-23.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15529146,A.K. VEF U16,PuHu U16,55.0,24.1,29.1,30,-25.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15528162,KK Kakanj,KK Vogo??a,55.0,25.5,30.5,28,-24.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15528161,KK Studenti,UKK IUS Wolves,55.0,24.2,29.2,31,-25.8,UNDER,True,0.91,91.0
q3_total,men_or_open,15528158,KK Travnik,KK Konjic,55.0,24.9,29.9,35,-25.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15528157,KK Bo?njak Had?i?i,KK Igman Burch,55.0,29.8,34.8,46,-20.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15527033,Selenge Bodons,Erdenet Miners,55.0,24.7,29.7,50,-25.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15527032,Bishrelt Metal,Darkhan United,55.0,29.7,34.7,38,-20.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15526071,Milazzo U15,Alvik U15,55.0,25.4,30.4,27,-24.6,UNDER,True,0.91,91.0
q3_total,men_or_open,15526070,Roseto Academy U15,NH Ostrava U15,55.0,26.6,31.6,43,-23.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15526068,Quartiere Delta U15,NH Ostrava U15,55.0,25.5,30.5,31,-24.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15526067,Trapani Shark U15,Pallacanestro Viola U15,55.0,25.1,30.1,35,-24.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15526066,Roseto Academy U15,Milazzo U15,55.0,29.8,34.8,45,-20.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15526065,NH Ostrava U15,Avellino Basketball U15,55.0,26.0,31.0,37,-24.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15525489,Toros Laguna,Venados de Mazatl?n,55.0,25.9,30.9,32,-24.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15525433,Updf Tomahawks,KCCA Panthers,55.0,24.4,29.4,31,-25.6,UNDER,True,0.91,91.0
q3_total,men_or_open,15525427,Kampala Rockets,JKL Dolphins,55.0,25.9,30.9,35,-24.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15524461,KS Basket II Bydgoszcz,Zag??bie Sosnowiec II,55.0,24.0,29.0,40,-26.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15524460,Wis?a II Krak?w,Katarzynki II Toru?,55.0,24.1,29.1,26,-25.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15524459,Port Gdynia II GTK,IsandsWicho? Siechnice II Jelenia G?ra,55.0,24.9,29.9,40,-25.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15524458,Enea AZS II Pozna?,Contimax MOSiR II Bochnia,55.0,24.7,29.7,38,-25.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15524456,MKS Pruszk?w,AZS Uniwersytet Warszawski,55.0,24.0,29.0,34,-26.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15524455,Sparta Zi?bice,Brother MUKS Pozna?,55.0,27.3,32.3,34,-22.7,UNDER,True,0.91,91.0
q3_total,men_or_open,15524454,Akopol Korona 1919 AZS PK Krak?w,RMKS Xbest Rybnik,55.0,28.2,33.2,49,-21.8,UNDER,True,0.91,91.0
q3_total,men_or_open,15524453,?KS KK ??d?,GMM INOX Merger Logistics Pantery ?a?cut,55.0,24.6,29.6,29,-25.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15524451,MKS Smyk Prudnik,EIG CEZIB Kangoo Basket Gorz?w,55.0,26.1,31.1,40,-23.9,UNDER,True,0.91,91.0
q3_total,men_or_open,15524450,PGE Tur?w Zgorzelec,Twierdza K?odzko,55.0,25.8,30.8,43,-24.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15524449,Wiara Lecha,Pyra AZS Szko?a Gortata Pozna?,55.0,24.6,29.6,32,-25.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15524448,KK Polonia Bytom,KKS Zag??bie Sosnowiec,55.0,29.6,34.6,39,-20.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15524447,Miners Katowice,MKKS Rybnik,55.0,24.7,29.7,28,-25.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15524446,KS Cracovia 1906,GMS Polaris KKS Tarnowskie G?ry,55.0,27.2,32.2,34,-22.8,UNDER,True,0.91,91.0
q3_total,men_or_open,15524445,AZS Pwst Jaroslaw,Basket Hills Bielsko-Bia?a,55.0,27.7,32.7,30,-22.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15524444,Nied?wiadki Chemart Przemy?l,AZS AGH Krak?w,55.0,38.5,43.5,55,-11.5,UNDER,False,-1,-100
q3_total,men_or_open,15524443,Rysie Sochaczew,HydroTruck Radom,55.0,26.7,31.7,32,-23.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15524442,Mks Znicz Basket Pruszkow,Profi Sunbud PKK 99 Pabianice,55.0,25.6,30.6,36,-24.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15524441,RJ House Legion Legionowo,AZS AWF Warszawa,55.0,28.9,33.9,34,-21.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15524440,TSK Ro? Pisz,KS Ksi??ak ?owicz,55.0,25.5,30.5,42,-24.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15524439,KKS Tur Basket Bielsk Podlaski,MKS Start Lublin II,55.0,22.3,27.3,33,-27.7,UNDER,True,0.91,91.0
q3_total,men_or_open,15524438,Sklep Polski MKK Gniezno,Mana Lake Sok?? Marbo Mi?dzych?d,55.0,29.0,34.0,49,-21.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15524437,MKKS ?ak Koszalin,AZS UMK Transbruk Toru?,55.0,28.0,33.0,43,-22.0,UNDER,True,0.91,91.0
q3_total,men_or_open,15524436,Energa Basketball Elbl?g,Energa GAK Gdynia,55.0,24.7,29.7,42,-25.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15524435,PGE Sp?jnia Vario II Stargard,BSA AMW Arka Gdynia,55.0,24.6,29.6,43,-25.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15521562,Vllaznia Shkod?r,Elbasani,55.0,24.5,29.5,54,-25.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15521558,Apolonia Fier,KB Kamza,55.0,25.8,30.8,36,-24.2,UNDER,True,0.91,91.0
q3_total,men_or_open,15521557,Fier BC,Bes?lidhja Eagles,55.0,26.6,31.6,50,-23.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15520352,Akmen?s Sporto Centras,?ilal?s L??is,55.0,36.9,41.9,54,-13.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15520351,Prien? Tikodenta,Kauno ?algiris-3,55.0,27.7,32.7,30,-22.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15520350,BC ?irvintos-UHB Group,Raseini? Raseiniai,55.0,24.5,29.5,45,-25.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15520349,LCC Tarptautinis Universitetas,Vilniaus Rytas-MRU,55.0,29.6,34.6,54,-20.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15520338,Joni?kio Delikatesas,Bir?tono Milasta,55.0,30.5,35.5,31,-19.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15520330,Druskinink? Akvil?,BC Bir?ai,55.0,27.7,32.7,42,-22.3,UNDER,True,0.91,91.0
q3_total,men_or_open,15519845,BS Tartu U17,VKM U17,55.0,24.6,29.6,40,-25.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15516890,CD Cimanes,Atl?tico Manteca,55.0,24.6,29.6,35,-25.4,UNDER,True,0.91,91.0
q3_total,men_or_open,15516880,CD Molino Alto,CB Hermanos Heredia,55.0,29.3,34.3,45,-20.7,UNDER,True,0.91,91.0
q3_total,men_or_open,15516776,BS Hyundai U17,RBS Centrs U17,55.0,24.9,29.9,32,-25.1,UNDER,True,0.91,91.0
q3_total,men_or_open,15516775,BS Tartu U17,Inter Bratislava U17,55.0,36.3,41.3,38,-13.7,UNDER,True,0.91,91.0
q3_total,men_or_open,15516774,Basket Cernusco U17,BS Tartu U17,55.0,30.4,35.4,39,-19.6,UNDER,True,0.91,91.0
q4_total,women,15495104,SKK Polonia Warszawa,KARA Trutnov,55.0,18.6,23.6,47,-31.4,UNDER,True,0.91,91.0
q4_total,women,15494370,Quimsa de Santiago del Estero,Hindu Club,55.0,20.0,25.0,26,-30.0,UNDER,True,0.91,91.0
q4_total,women,15494367,Nautico SP Avellaneda,Bochas SC Cordoba,55.0,19.1,24.1,24,-30.9,UNDER,True,0.91,91.0
q4_total,women,15494363,Ferro Carril Oeste,El Talar,55.0,20.8,25.8,45,-29.2,UNDER,True,0.91,91.0
q4_total,women,15494362,CA Lan?s,Deportivo Berazategui,55.0,23.4,28.4,33,-26.6,UNDER,True,0.91,91.0
q4_total,women,15493998,Clube Uni?o Sportiva,BC Barcelos,55.0,19.0,24.0,40,-31.0,UNDER,True,0.91,91.0
q4_total,women,15493997,CP Esgueira,CAB Madeira,55.0,18.3,23.3,46,-31.7,UNDER,True,0.91,91.0
q4_total,men_or_open,14442034,Denver Nuggets,Golden State Warriors,55.0,37.1,42.1,49,-12.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15492717,CBC - Cora??o do Ribatejo,CBA Vigion Albufeira,55.0,20.3,25.3,28,-29.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15880671,Caballeros de Culiac?n,Toros Laguna,55.0,18.3,23.3,41,-31.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15656128,ADS Sentinels,Enid Outlaws,55.0,18.9,23.9,54,-31.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15492716,Estoril Basket Clube,Atl?tico CP,55.0,22.9,27.9,44,-27.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15793862,Panteras de Miranda,Pioneros del Avila,55.0,16.9,21.9,49,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15492715,ABA IPCB,OS Belenenses,55.0,18.6,23.6,40,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15776209,Marinos de Oriente,H?roes de Falc?n,55.0,22.0,27.0,31,-28.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15492710,CBC - Cora??o do Ribatejo,Atl?tico CP,55.0,19.6,24.6,25,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15597804,The Sharks,CD Illapel Basquetbol,55.0,16.9,21.9,49,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15492703,SC Vasco da Gama Sub23,CD P?voa Sub23,55.0,17.2,22.2,44,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15597803,CDS B?squetbol Constituci?n,Liceo de Curic?,55.0,17.9,22.9,40,-32.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14439237,Indiana Pacers,Miami Heat,55.0,40.1,45.1,38,-9.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15776207,Centauros de Portuguesa,Trotamundos de Carabobo,55.0,18.6,23.6,45,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15492702,SC Beira-Mar,Basquete Barcelos Eticol,55.0,18.6,23.6,44,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15656197,St. Louis Griffins,Lebanon Leprechauns,55.0,36.1,41.1,51,-13.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15492701,Clube Galitos,Guif?es S.C.,55.0,22.2,27.2,37,-27.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15656142,Muskogee SkyKings,Little Rock Lightning,55.0,37.0,42.0,68,-13.0,UNDER,False,-1,-100
q4_total,men_or_open,15492700,Club 5Basket / Gondomar,FC Gaia,55.0,20.0,25.0,36,-30.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15639446,IVV/Cetaf,Am?rica Towers,55.0,19.6,24.6,40,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15492687,Scalipus Set?bal,El?ctrico Futebol Clube,55.0,18.6,23.6,36,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15366283,SC Lusitania Expert,Sampaense Basket,55.0,19.7,24.7,35,-30.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15492686,Portimonense SC Sub23,Carnide Clube,55.0,21.0,26.0,36,-29.0,UNDER,True,0.91,91.0
q4_total,women,15898269,UCLA Bruins,Duke Blue Devils,55.0,21.2,26.2,30,-28.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15492674,GDAS,Olivais Coimbra,55.0,19.9,24.9,29,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15656228,Tampa Bay Titans,Fayetteville Liberty,55.0,33.3,38.3,67,-16.7,UNDER,False,-1,-100
q4_total,men_or_open,15656182,Grove City Whitetails,Kokomo Bobkats,55.0,18.0,23.0,45,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15492673,Famalicense,Gafanha,55.0,22.1,27.1,36,-27.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15492672,Acad?mico FC,Juvemaia-ACDC Maia,55.0,17.2,22.2,35,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15656207,Newfoundland Rogues,Halifax Hoopers,55.0,34.0,39.0,54,-16.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15492671,CB Viana,AD Sanjoanense,55.0,19.6,24.6,20,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15905264,BBA Porsche U14,Zalgiris U14,55.0,21.8,26.8,33,-28.2,UNDER,True,0.91,91.0
q4_total,women,15871254,Hamar Thor,Selfoss,55.0,20.1,25.1,43,-29.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15656216,Tri-City Tide,Port City Power,55.0,18.5,23.5,49,-31.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15656154,DMV Soldiers,Tri-State Admirals,55.0,17.2,22.2,53,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15478591,Adelaide 36ers,New Zealand Breakers,55.0,33.3,38.3,55,-16.7,UNDER,False,-1,-100
q4_total,men_or_open,15478140,Budapesti Honv?d SE,Falco KC-Szombathely,55.0,19.0,24.0,24,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14624149,BKK Radni?ki Beograd,OKK Beograd,55.0,17.9,22.9,66,-32.1,UNDER,False,-1,-100
q4_total,men_or_open,14341805,Estra Pistoia,Victoria Libertas Pesaro,55.0,17.2,22.2,56,-32.8,UNDER,False,-1,-100
q4_total,men_or_open,15478139,NHSZ-Szolnoki Olajb?ny?sz,Atomer?m? SE,55.0,18.6,23.6,29,-31.4,UNDER,True,0.91,91.0
q4_total,women,15476058,Hapoel Lev Jerusalem,Maccabi Haifa,55.0,20.8,25.8,42,-29.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15639423,ABA IPCB,Atl?tico CP,55.0,19.6,24.6,45,-30.4,UNDER,True,0.91,91.0
q4_total,women,15476057,Maccabi Ramat Gan / Hen,Elizur Ramla,55.0,18.5,23.5,48,-31.5,UNDER,True,0.91,91.0
q4_total,men_or_open,14902186,KK Teodo Tivat,Danilovgrad,55.0,19.9,24.9,43,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15471294,MS Academy,CZ.Academy,55.0,17.2,22.2,46,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,14775138,CSM Oradea,CSM T?rgu Mure?,55.0,18.0,23.0,42,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15471292,BK Levharti Chomutov,Basketbal Olomouc,55.0,18.8,23.8,42,-31.2,UNDER,True,0.91,91.0
q4_total,men_or_open,14731181,KB Bashkimi,KB Golden Eagle Ylli,55.0,20.1,25.1,35,-29.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15471274,SA Brno U23,Basketbal Polab?,55.0,16.9,21.9,38,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14500893,Bursaspor Basketbol,Fenerbah?e Beko,55.0,18.6,23.6,29,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15471265,Dekstone Turi Svitavy,BK Wolves Radotin,55.0,17.8,22.8,52,-32.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15471264,BK Synthesia Pardubice,Slavoj BK Litom??ice,55.0,19.0,24.0,34,-31.0,UNDER,True,0.91,91.0
q4_total,women,15898321,Connecticut Huskies,Notre Dame Fighting Irish,55.0,23.0,28.0,39,-27.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15790564,Al Najma,Al Manama,55.0,17.2,22.2,33,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15485307,Perspektiva Ilirija,KK Krka Novo Mesto,55.0,18.6,23.6,39,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15445784,CSU ASE Bucuresti,CS Universitar Targoviste,55.0,16.9,21.9,38,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14733904,MZT Skopje Aerodrom,KK Rabotnicki AD Skopje,55.0,17.6,22.6,42,-32.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15464560,BK Ventspils,Valmiera Glass VIA,55.0,19.3,24.3,42,-30.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15461682,Bah?e?ehir (Cyber),Morabanc Andorra (Cyber),55.0,22.6,27.6,30,-27.4,UNDER,True,0.91,91.0
q4_total,men_or_open,14270286,Monaco Basket,Le Mans Sarthe Basket,55.0,19.5,24.5,53,-30.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15461497,Villars Basket,Swiss Central Basket,55.0,23.4,28.4,34,-26.6,UNDER,True,0.91,91.0
q4_total,women,14195106,Manchester Basketball,London Lions,55.0,18.9,23.9,37,-31.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15461494,Basket Club Boncourt,VRB/ULRB Riviera 1952,55.0,22.4,27.4,34,-27.6,UNDER,True,0.91,91.0
q4_total,men_or_open,14428863,Utenos Juventus,Kauno ?algiris,55.0,17.2,22.2,35,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15461485,Goldcoast Wallabies,BC B?ren Kleinbasel,55.0,22.0,27.0,25,-28.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14373934,Palmer Alma Mediterr?nea Palma,Monbus Obradoiro,55.0,18.8,23.8,32,-31.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15461478,Meyrin Basket,Morges-Saint-Prex Red Devils,55.0,19.5,24.5,42,-30.5,UNDER,True,0.91,91.0
q4_total,men_or_open,15795242,Vienna United,W?rthersee Piraten,55.0,16.9,21.9,42,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15461469,SAV Vacallo Basket,Bernex Basket,55.0,17.2,22.2,40,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15526967,BC Vienna,Basketball Klosterneuburg,55.0,19.8,24.8,50,-30.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15461517,VRB/ULRB Riviera 1952,Acad?mie Fribourg U23,55.0,19.6,24.6,50,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15366232,Gin?sio Pat?s Mann?,Imortal BC U23,55.0,17.2,22.2,44,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,14374785,Lbc Cocinas,Cultural y Deportiva Leonesa,55.0,20.8,25.8,18,-29.2,UNDER,True,0.91,91.0
q4_total,men_or_open,14343919,Banco di Sardegna Sassari,Nutribullet Treviso Basket,55.0,30.3,35.3,56,-19.7,UNDER,False,-1,-100
q4_total,men_or_open,15455182,Esgueira/Oli,SC Braga,55.0,18.4,23.4,41,-31.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15446895,Valencia Basket,Real Madrid,55.0,32.3,37.3,58,-17.7,UNDER,False,-1,-100
q4_total,men_or_open,15446893,Bar?a Basket,Kosner Baskonia,55.0,19.9,24.9,30,-30.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14128953,?l?sk Wroc?aw,TBV Start Lublin,55.0,17.0,22.0,39,-33.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15446888,Real Madrid,Kosner Baskonia,55.0,18.0,23.0,50,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15444917,Saint-Quentin BB Espoirs U21,Paris Basketball Espoirs,55.0,18.6,23.6,52,-31.4,UNDER,True,0.91,91.0
q4_total,women,15902852,SL Benfica,GDESSA Barreiro,55.0,21.2,26.2,32,-28.8,UNDER,True,0.91,91.0
q4_total,women,15441302,Young Angels Ko?ice,Pie??ansk? ?ajky,55.0,20.8,25.8,62,-29.2,UNDER,False,-1,-100
q4_total,women,15441300,Sl?via Bansk? Bystrica,?BK ?amor?n,55.0,21.0,26.0,29,-29.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15889730,SB? Ostrava,Levhartice Chomutov,55.0,22.9,27.9,38,-27.1,UNDER,True,0.91,91.0
q4_total,women,15441290,BK Klokani Ivanka Pri Dunaji,BK ?K UMB Bansk? Bystrica,55.0,21.1,26.1,38,-28.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15859185,Kaarinan Ura Basket,Tapiolan Honka II,55.0,17.5,22.5,36,-32.5,UNDER,True,0.91,91.0
q4_total,women,15441289,CBK Ko?ice,BK AS Tren??n,55.0,23.6,28.6,38,-26.4,UNDER,True,0.91,91.0
q4_total,women,15441286,Gen?ve LPLO,Esperance Sportive Pully,55.0,17.2,22.2,38,-32.8,UNDER,True,0.91,91.0
q4_total,women,15441285,Elfic Fribourg,Nyon Basket F?minin,55.0,17.6,22.6,34,-32.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15856702,Free UNI & Agr UNI,Black Fortress,55.0,17.2,22.2,31,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15441271,Lahti Basketball,Kouvot Kouvola,55.0,16.9,21.9,38,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15441270,Kataja Basket,Kobrat,55.0,18.8,23.8,43,-31.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15852756,BA Lynx Liberec,BK Novy Jicin,55.0,17.2,22.2,46,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15441268,Tampereen Pyrint?,Bisons Loimaa,55.0,17.9,22.9,42,-32.1,UNDER,True,0.91,91.0
q4_total,women,15848509,AIK Basket,Ostersund Basket,55.0,21.3,26.3,50,-28.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15790563,AL Ahli BH,Al Muharraq,55.0,18.6,23.6,42,-31.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15441257,Kauhajoen Karhu,KTP Basket Kotka,55.0,19.0,24.0,35,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15706619,KK Zadar,KK Dinamo Zagreb,55.0,19.3,24.3,46,-30.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15566037,Kansai Helios Dom?ale,ECE Triglav Kranj,55.0,17.2,22.2,33,-32.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15471315,USK Praha B,BK Lions Jindrichuv Hradec,55.0,17.0,22.0,36,-33.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15471314,BK Napos Vysoka Nad Labem,BK Levharti Chomutov,55.0,19.0,24.0,32,-31.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15461515,Lions de Gen?ve U23,Swiss Central Basket,55.0,18.9,23.9,51,-31.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15432221,Mineras Zacatecas,Mieleras De Guanajuato,55.0,22.3,27.3,37,-27.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15432215,Mineras Zacatecas,Mieleras De Guanajuato,55.0,20.1,25.1,32,-29.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15402642,Sokol P?sek Sr?ni,NH Ostrava,55.0,17.8,22.8,38,-32.2,UNDER,True,0.91,91.0
q4_total,women,15426483,?abiny Brno B,BK Hav??ov,55.0,18.8,23.8,33,-31.2,UNDER,True,0.91,91.0
q4_total,women,15426482,KP Brno B,SK UP Olomouc,55.0,16.7,21.7,35,-33.3,UNDER,True,0.91,91.0
q4_total,women,15426481,?BK P-H Sadsk?,BA Sparta,55.0,16.9,21.9,47,-33.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14775136,CSO Voluntari,SCM Universitatea Craiova,55.0,18.0,23.0,46,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14731184,KB Peja,KB Sigal Prishtina,55.0,16.9,21.9,39,-33.1,UNDER,True,0.91,91.0
q4_total,women,15426480,TJ Sokol Pe?ky,USK Praha B,55.0,23.0,28.0,38,-27.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14670965,Rucker Sanve San Vendemiano,Siaz Basket,55.0,20.1,25.1,21,-29.9,UNDER,True,0.91,91.0
q4_total,women,15426479,Levhartice Chomutov B,SK Aritma Praha,55.0,18.0,23.0,31,-32.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14643752,Mambra Mamer,Arantia Larochette,55.0,31.2,36.2,51,-18.8,UNDER,True,0.91,91.0
q4_total,women,15426478,DBaK,Sokol Nusle,55.0,19.6,24.6,23,-30.4,UNDER,True,0.91,91.0
q4_total,men_or_open,14643742,Basket Esch,Musel Pikes,55.0,17.0,22.0,42,-33.0,UNDER,True,0.91,91.0
q4_total,women,15424285,?BK P-H Sadsk?,USK Praha B,55.0,16.3,21.3,45,-33.7,UNDER,True,0.91,91.0
